3;IN AN ARCTIC COUCH GAG, WHO|WAS NOT A PENGUIN?;MAGGIE;BART;HOMER;LISA;page02;23-CouchGagQuiz.csv
2;IN A COUCH GAG, WHO INVADED|SPRINGFIELD?;ALIENS;COUCHES;ROBOTS;PAINTINGS;page02;23-CouchGagQuiz.csv
1;WHO WAS THE HOST IN THE TALK|SHOW COUCH GAG?;DAVID LETTERMAN;JEREMY KYLE;KRUSTY THE CLOWN;JAY LENO;page02;23-CouchGagQuiz.csv
2;IN THE COUCH GAG WHERE THE|COUCH FALLS DOWN, WHO SAID|WHAT?;BART: AY,|CARAMBA!;HOMER: D'OH!;MARGE: OH, MY!;MAGGIE: SUCK,|SUCK;page02;23-CouchGagQuiz.csv
2;"YOU'LL HAVE TO SPEAK UP, I'M|WEARING A ___.";BATH ROBE;TOWEL;HELMET;HAT;page03;03-Homerisms.csv
3;"LISA, VAMPIRES ARE|MAKE-BELIEVE, LIKE ELVES,|GREMLINS, AND ___.";INDIANS;CAVEMAN;ESKIMOS;MIDGETS;page03;03-Homerisms.csv
2;"IF SOMETHING'S HARD TO DO,|THEN ___.";LEAVE IT FOR THE|NEXT PERSON;IT'S NOT WORTH|DOING;TRY HARDER;IT'S NOT EASY;page03;03-Homerisms.csv
3;"___ IS THE FIRST STEP TOWARD|FAILURE.";SUCCESS;STARTING;TRYING;FAILING;page03;03-Homerisms.csv
1;"___...IS THERE ANYTHING THEY|CAN'T DO?";DONUTS;WOMEN;SUPER HEROES;AMERICANS;page03;03-Homerisms.csv
1;"I AM SO SMART. I AM SO SMART.|___.";S-M-R-T;SMARTY SMART|SMART;SMORT;I AM THE SMARTEST;page03;03-Homerisms.csv
4;"I'M NORMALLY NOT A PRAYING|MAN, BUT IF YOU'RE UP THERE,|PLEASE SAVE ME, ___!";FATHER;JESUS;ABRAHAM LINCOLN;SUPERMAN;page03;03-Homerisms.csv
1;"OH, THEY HAVE ___ ON|COMPUTERS NOW.";INTERNET;GAMES;STUFF;TYPING;page03;03-Homerisms.csv
1;WHAT ITEM OF CLOTHING DID LISA|SAY WAS MADE FROM OLYMPIC PINS|IN CANADA?;HER DRESS;HER HAT;HER SHOES;HER BRACELETS;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
3;WHEN LISA BECOMES A|VEGETARIAN, WHAT DOES RALPH DO|TO HIS WORM EXPERIMENT?;DROPPED IT;STRETCHED IT;ATE IT;THREW IT OUT THE|WINDOW;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
4;WHEN MAYOR QUIMBY'S SON IS|ARRESTED, IN HIS HEAD WHAT|WORD WAS MISPRONOUNCED?;CHEDDAR;CHICKEN;CHALK;CHOWDER;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
3;IN HOMER'S ODYSSEY, WHO DOES|DISCO STU WANT TO TAKE ON A|DATE?;MOE;SELMA;BART;MARGE;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
1;WHO GOADS MARGE INTO TAKING|DRUGS?;RUTH;HELEN;HOMER;KEARNY;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
2;WHAT DID NED SNITCH TO THE|POLICE THAT HOMER DID?;STOLE HIS TOOLS;RELEASED A|RADIOACTIVE APE|INTO HIS HOUSE;KILLED HIS WIFE;TAKEN FOOD FROM|HIS FRIDGE;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
4;WHEN THE SIMPSONS WENT TO|LONDON, WHAT LED THEM TO|CRASHING THE CAR?;A DRUNK ON THE|ROAD;A PARADE;TRAFFIC LIGHTS;A ROUNDABOUT;page03;05-OneOftheHardestSimpsonsQuizzesEver.csv
3;WHO IS HOMER'S REAL DAD?;A RICH MAN;FISHERMAN;ABRAHAM;MARTIN;page03;09-SimpsonsProTrivia.csv
4;WHO BECOMES PRINCIPAL?;HOMER;MAYOR;MOE;NED;page03;09-SimpsonsProTrivia.csv
2;WHO APPEARS ON THE COVER OF|THE CALENDAR?;KRUSTY;MOE;HOMER;BARNEY;page03;09-SimpsonsProTrivia.csv
2;WHY DOES NED GO TO THE MENTAL|HOSPITAL?;HE LOST HIS WIFE;HE GETS MAD WHEN|HIS HOUSE IS GONE;HE SWEARS IN|CHURCH;HE HATES LIFE;page03;09-SimpsonsProTrivia.csv
4;WHO DOES LISA DATE?;MILHOUSE;MARTIN;RALPH;NELSON;page03;09-SimpsonsProTrivia.csv
1;WHO DOES BART LIKE WHO IS|OLDER THEN HIM?;LAURA;MELISSA;MICHELLE;TARA;page03;09-SimpsonsProTrivia.csv
3;WHY DOES MOE TALK TO EDNA IN|THE FIRST PLACE?;TO MEET SOMEONE|NEW;TO SHOW HE CAN|TALK TO GIRLS;TO DISTRACT THE|TEACHER SO NELSON|CAN STEAL THINGS;TO GET FREE|SCHOOL LESSONS;page03;09-SimpsonsProTrivia.csv
4;WHAT DOES MARGE WORK AS WHEN|HOMER IS AN ICE CREAM MAN?;HOME MAKER;WORKS AT THE|PLANT;PAINTS;MAKES SCUPTURES;page03;09-SimpsonsProTrivia.csv
4;IN "THE COMPUTER WORE MENACE|SHOES", WHAT DOES HOMER CALL|HIMSELF?;HOMER JAY;MR. Y;HOJAY;MR. X;page03;17-TheBigSimpsonsQuizForBigFans.csv
1;WHAT IS THE NAME OF BART'S|BAND?;PARTY POSSE;POOL PARTY;BUTT KICK BOYS;P. SYNC;page03;17-TheBigSimpsonsQuizForBigFans.csv
4;WHAT IS HOMER'S ENEMY CALLED?;FRANK GRAY;FRANK GRITES;JOE KICKASS;FRANK GRIMES;page03;17-TheBigSimpsonsQuizForBigFans.csv
3;WHAT IS HOMER CALLED WHEN HE|BREAKS THE LAW?;BEER BOUNCER;BEER BOTTLE;BEER BARON;BEER BOOZE;page03;17-TheBigSimpsonsQuizForBigFans.csv
